src,dst,l_A,l_B,l_e,timestamp
50,43,type1,type1,edge2,2005-01-18 00:08:57
43,232,type1,type2,edge1,2005-01-18 00:16:17
39,348,type1,type2,edge1,2005-01-18 00:29:38
95,29,type1,type1,edge2,2005-01-18 00:32:55
1,16,type1,type1,edge2,2005-01-18 00:33:14
103,96,type2,type1,edge1,2005-01-18 00:38:46
28,2,type1,type1,edge1,2005-01-18 00:39:36
2,28,type1,type1,edge1,2005-01-18 00:40:33
3,28,type1,type1,edge1,2005-01-18 00:42:48
74,26,type1,type1,edge2,2005-01-18 00:54:00
39,357,type1,type2,edge2,2005-01-18 00:59:04
1,43,type1,type1,edge2,2005-01-18 00:59:10
21,22,type1,type1,edge2,2005-01-18 01:01:30
86,2,type1,type1,edge2,2005-01-18 01:01:34
4,20,type1,type1,edge1,2005-01-18 01:02:40
96,20,type1,type1,edge2,2005-01-18 01:16:48
6,86,type1,type1,edge1,2005-01-18 01:17:38
26,70,type1,type1,edge2,2005-01-18 01:35:26
73,2,type1,type1,edge2,2005-01-18 01:39:55
6,70,type1,type1,edge4,2005-01-18 01:42:31
22,21,type1,type1,edge1,2005-01-18 01:57:13
26,74,type1,type1,edge1,2005-01-18 01:59:05
7,3,type1,type1,edge1,2005-01-18 02:02:45
7,3,type1,type1,edge4,2005-01-18 02:03:56
2,28,type1,type1,edge1,2005-01-18 02:11:40
60,103,type1,type2,edge4,2005-01-18 02:22:40
34,184,type1,type2,edge1,2005-01-18 02:22:45
50,5,type1,type1,edge1,2005-01-18 02:26:04
38,9,type1,type1,edge4,2005-01-18 02:27:50
16,46,type1,type1,edge2,2005-01-18 02:34:45
60,5,type1,type1,edge2,2005-01-18 02:46:42
5,50,type1,type1,edge1,2005-01-18 02:53:52
3,6,type1,type1,edge1,2005-01-18 02:54:39
3,6,type1,type1,edge1,2005-01-18 02:54:59
3,28,type1,type1,edge3,2005-01-18 02:55:57
37,4,type1,type1,edge2,2005-01-18 02:59:02
75,97,type1,type1,edge1,2005-01-18 03:08:50
75,97,type1,type1,edge1,2005-01-18 03:09:12
75,97,type1,type1,edge1,2005-01-18 03:09:46
38,34,type1,type1,edge4,2005-01-18 03:14:40
348,39,type2,type1,edge1,2005-01-18 03:22:19
39,337,type1,type2,edge1,2005-01-18 03:23:04
34,38,type1,type1,edge4,2005-01-18 03:36:36
80,75,type1,type1,edge2,2005-01-18 03:39:45
80,94,type1,type1,edge2,2005-01-18 03:39:45
16,46,type1,type1,edge2,2005-01-18 03:44:53
96,55,type1,type1,edge2,2005-01-18 03:49:27
16,93,type1,type1,edge3,2005-01-18 04:12:31
71,22,type1,type1,edge4,2005-01-18 04:26:07
70,6,type1,type1,edge4,2005-01-18 04:32:28
70,6,type1,type1,edge1,2005-01-18 04:52:16
70,6,type1,type1,edge1,2005-01-18 04:52:47
6,70,type1,type1,edge1,2005-01-18 04:54:15
70,6,type1,type1,edge4,2005-01-18 04:54:38
197,34,type2,type1,edge2,2005-01-18 05:03:07
96,103,type1,type2,edge1,2005-01-18 05:10:28
72,17,type1,type1,edge1,2005-01-18 05:15:38
103,96,type2,type1,edge2,2005-01-18 05:16:25
72,102,type1,type2,edge2,2005-01-18 05:16:42
34,184,type1,type2,edge2,2005-01-18 05:17:51
72,119,type1,type2,edge1,2005-01-18 05:18:28
72,98,type1,type2,edge1,2005-01-18 05:19:08
5,50,type1,type1,edge1,2005-01-18 05:21:29
29,9,type1,type1,edge1,2005-01-18 05:22:15
86,2,type1,type1,edge3,2005-01-18 05:22:38
197,34,type2,type1,edge1,2005-01-18 05:26:15
50,5,type1,type1,edge2,2005-01-18 05:28:11
17,72,type1,type1,edge4,2005-01-18 05:49:14
40,3,type1,type1,edge2,2005-01-18 05:55:39
50,43,type1,type1,edge1,2005-01-18 06:26:39
50,43,type1,type1,edge1,2005-01-18 06:27:48
124,72,type2,type1,edge1,2005-01-18 06:37:29
50,43,type1,type1,edge1,2005-01-18 06:49:52
76,3,type1,type1,edge1,2005-01-18 06:58:09
78,164,type1,type2,edge1,2005-01-18 07:05:04
102,72,type2,type1,edge4,2005-01-18 07:08:44
50,5,type1,type1,edge3,2005-01-18 07:10:49
5,50,type1,type1,edge3,2005-01-18 08:01:53
78,155,type1,type2,edge1,2005-01-18 08:14:16
74,13,type1,type1,edge1,2005-01-18 09:27:06
34,198,type1,type2,edge2,2005-01-18 10:59:41
34,215,type1,type2,edge3,2005-01-18 11:01:47
15,20,type1,type1,edge2,2005-01-18 11:32:03
20,15,type1,type1,edge1,2005-01-18 12:37:27
15,14,type1,type1,edge1,2005-01-18 12:38:48
1,43,type1,type1,edge1,2005-01-18 15:06:33
43,1,type1,type1,edge1,2005-01-18 15:09:01
18,99,type1,type2,edge1,2005-01-18 15:18:17
18,110,type1,type2,edge1,2005-01-18 15:19:19
18,111,type1,type2,edge4,2005-01-18 15:23:10
63,77,type1,type1,edge1,2005-01-18 15:55:35
15,17,type1,type1,edge2,2005-01-18 16:05:22
22,21,type1,type1,edge1,2005-01-18 16:05:32
70,6,type1,type1,edge4,2005-01-18 16:37:36
3,28,type1,type1,edge2,2005-01-18 16:46:48
41,3,type1,type1,edge1,2005-01-18 16:54:01
3,41,type1,type1,edge1,2005-01-18 16:54:51
41,3,type1,type1,edge2,2005-01-18 16:55:42
20,15,type1,type1,edge1,2005-01-18 16:59:37
70,6,type1,type1,edge2,2005-01-18 17:00:30
86,2,type1,type1,edge2,2005-01-18 17:11:35
72,17,type1,type1,edge1,2005-01-18 17:12:09
70,1,type1,type1,edge1,2005-01-18 17:19:51
14,76,type1,type1,edge4,2005-01-18 17:25:51
86,55,type1,type1,edge1,2005-01-18 17:31:31
6,86,type1,type1,edge2,2005-01-18 17:32:37
55,86,type1,type1,edge2,2005-01-18 17:35:20
86,55,type1,type1,edge3,2005-01-18 17:39:16
86,6,type1,type1,edge1,2005-01-18 17:46:06
86,6,type1,type1,edge1,2005-01-18 17:57:35
63,77,type1,type1,edge2,2005-01-18 18:06:34
40,14,type1,type1,edge2,2005-01-18 18:20:31
73,1,type1,type1,edge2,2005-01-18 18:35:38
73,2,type1,type1,edge3,2005-01-18 18:37:35
20,6,type1,type1,edge3,2005-01-18 18:37:38
15,14,type1,type1,edge1,2005-01-18 18:37:43
5,3,type1,type1,edge2,2005-01-18 18:49:41
8,24,type1,type1,edge4,2005-01-18 18:54:07
60,118,type1,type2,edge3,2005-01-18 18:57:28
6,70,type1,type1,edge2,2005-01-18 19:03:24
60,18,type1,type1,edge2,2005-01-18 19:03:51
5,70,type1,type1,edge3,2005-01-18 19:07:28
60,18,type1,type1,edge1,2005-01-18 19:07:33
3,41,type1,type1,edge1,2005-01-18 19:07:49
29,86,type1,type1,edge2,2005-01-18 19:09:17
1,70,type1,type1,edge1,2005-01-18 19:09:27
104,18,type2,type1,edge2,2005-01-18 19:32:03
72,17,type1,type1,edge2,2005-01-18 19:41:30
3,28,type1,type1,edge2,2005-01-18 19:48:24
95,18,type1,type1,edge2,2005-01-18 19:56:10
95,18,type1,type1,edge2,2005-01-18 19:59:45
80,8,type1,type1,edge2,2005-01-18 20:02:50
6,70,type1,type1,edge1,2005-01-18 20:03:04
95,18,type1,type1,edge1,2005-01-18 20:15:49
6,70,type1,type1,edge2,2005-01-18 20:16:10
73,78,type1,type1,edge2,2005-01-18 20:23:42
185,34,type2,type1,edge2,2005-01-18 20:29:30
3,5,type1,type1,edge3,2005-01-18 20:32:56
29,9,type1,type1,edge2,2005-01-18 20:33:06
18,95,type1,type1,edge1,2005-01-18 20:34:04
29,14,type1,type1,edge2,2005-01-18 20:35:23
18,104,type1,type2,edge2,2005-01-18 20:36:58
16,46,type1,type1,edge1,2005-01-18 20:37:59
95,18,type1,type1,edge1,2005-01-18 20:38:34
14,29,type1,type1,edge3,2005-01-18 20:39:18
73,2,type1,type1,edge1,2005-01-18 20:45:45
2,28,type1,type1,edge2,2005-01-18 20:50:34
74,13,type1,type1,edge3,2005-01-18 20:52:53
5,50,type1,type1,edge3,2005-01-18 20:53:32
29,32,type1,type1,edge1,2005-01-18 20:54:24
1,16,type1,type1,edge1,2005-01-18 20:54:35
87,3,type1,type1,edge1,2005-01-18 20:54:54
73,5,type1,type1,edge2,2005-01-18 21:10:00
38,4,type1,type1,edge2,2005-01-18 21:14:42
3,76,type1,type1,edge1,2005-01-18 21:15:19
3,76,type1,type1,edge1,2005-01-18 21:21:16
22,92,type1,type1,edge2,2005-01-18 21:28:00
38,4,type1,type1,edge1,2005-01-18 21:34:32
22,92,type1,type1,edge2,2005-01-18 21:40:26
72,102,type1,type2,edge3,2005-01-18 21:44:31
95,6,type1,type1,edge4,2005-01-18 21:45:37
3,3,type1,type1,edge1,2005-01-18 21:55:00
14,74,type1,type1,edge1,2005-01-18 22:00:45
74,14,type1,type1,edge4,2005-01-18 22:01:15
95,8,type1,type1,edge2,2005-01-18 22:03:30
9,24,type1,type1,edge1,2005-01-18 22:06:43
95,8,type1,type1,edge3,2005-01-18 22:08:28
57,84,type1,type1,edge2,2005-01-18 22:09:29
14,35,type1,type1,edge4,2005-01-18 22:11:01
72,17,type1,type1,edge4,2005-01-18 22:20:47
3,41,type1,type1,edge1,2005-01-18 22:23:18
74,14,type1,type1,edge3,2005-01-18 22:26:51
29,9,type1,type1,edge1,2005-01-18 22:28:16
22,21,type1,type1,edge1,2005-01-18 22:38:02
6,70,type1,type1,edge2,2005-01-18 22:38:54
73,2,type1,type1,edge1,2005-01-18 22:40:47
88,57,type1,type1,edge1,2005-01-18 22:48:08
21,22,type1,type1,edge2,2005-01-18 23:04:38
2,86,type1,type1,edge1,2005-01-18 23:21:29
38,21,type1,type1,edge2,2005-01-18 23:34:04
1,21,type1,type1,edge1,2005-01-18 23:48:47
22,36,type1,type1,edge1,2005-01-19 00:15:21
75,46,type1,type1,edge1,2005-01-19 00:17:48
94,46,type1,type1,edge1,2005-01-19 00:17:48
75,46,type1,type1,edge2,2005-01-19 00:20:56
94,46,type1,type1,edge2,2005-01-19 00:20:56
57,88,type1,type1,edge3,2005-01-19 00:28:49
2,28,type1,type1,edge4,2005-01-19 00:48:39
7,3,type1,type1,edge4,2005-01-19 00:59:25
8,38,type1,type1,edge2,2005-01-19 01:00:59
29,95,type1,type1,edge1,2005-01-19 01:07:38
86,39,type1,type1,edge1,2005-01-19 01:09:15
86,2,type1,type1,edge3,2005-01-19 01:10:11
38,66,type1,type1,edge1,2005-01-19 01:10:15
86,24,type1,type1,edge2,2005-01-19 01:15:55
70,6,type1,type1,edge2,2005-01-19 01:16:13
75,97,type1,type1,edge1,2005-01-19 01:22:29
94,97,type1,type1,edge1,2005-01-19 01:22:29
39,86,type1,type1,edge2,2005-01-19 01:22:44
29,9,type1,type1,edge1,2005-01-19 01:25:46
2,86,type1,type1,edge2,2005-01-19 01:31:12
50,5,type1,type1,edge1,2005-01-19 01:35:39
5,50,type1,type1,edge2,2005-01-19 01:35:57
28,2,type1,type1,edge2,2005-01-19 01:38:06
28,3,type1,type1,edge1,2005-01-19 01:40:28
5,50,type1,type1,edge1,2005-01-19 01:40:31
3,28,type1,type1,edge2,2005-01-19 01:45:59
66,38,type1,type1,edge1,2005-01-19 01:50:57
8,38,type1,type1,edge1,2005-01-19 01:52:05
95,29,type1,type1,edge1,2005-01-19 01:57:38
8,80,type1,type1,edge1,2005-01-19 02:00:01
38,66,type1,type1,edge1,2005-01-19 02:05:19
38,21,type1,type1,edge3,2005-01-19 02:05:54
38,66,type1,type1,edge4,2005-01-19 02:11:48
32,2,type1,type1,edge1,2005-01-19 02:12:33
78,178,type1,type2,edge1,2005-01-19 02:16:59
86,24,type1,type1,edge1,2005-01-19 02:20:44
75,111,type1,type2,edge3,2005-01-19 02:27:16
94,111,type1,type2,edge3,2005-01-19 02:27:16
72,70,type1,type1,edge2,2005-01-19 02:34:57
22,92,type1,type1,edge1,2005-01-19 02:43:51
50,5,type1,type1,edge2,2005-01-19 02:46:05
42,65,type1,type1,edge2,2005-01-19 02:53:12
21,22,type1,type1,edge2,2005-01-19 02:58:12
38,36,type1,type1,edge1,2005-01-19 03:00:39
38,35,type1,type1,edge1,2005-01-19 03:00:52
72,101,type1,type2,edge2,2005-01-19 03:02:40
201,43,type2,type1,edge2,2005-01-19 03:05:23
75,97,type1,type1,edge2,2005-01-19 03:09:41
94,97,type1,type1,edge2,2005-01-19 03:09:41
86,24,type1,type1,edge1,2005-01-19 03:12:37
78,178,type1,type2,edge1,2005-01-19 03:13:06
78,170,type1,type2,edge1,2005-01-19 03:13:57
78,171,type1,type2,edge1,2005-01-19 03:14:54
38,20,type1,type1,edge1,2005-01-19 03:20:18
70,6,type1,type1,edge2,2005-01-19 03:22:20
111,75,type2,type1,edge1,2005-01-19 03:31:34
111,94,type2,type1,edge1,2005-01-19 03:31:34
50,5,type1,type1,edge4,2005-01-19 03:33:01
32,1,type1,type1,edge1,2005-01-19 03:33:43
32,1,type1,type1,edge2,2005-01-19 03:34:31
6,70,type1,type1,edge4,2005-01-19 03:39:38
10,72,type1,type1,edge2,2005-01-19 03:41:09
32,11,type1,type1,edge1,2005-01-19 03:45:08
65,42,type1,type1,edge1,2005-01-19 03:45:49
3,66,type1,type1,edge1,2005-01-19 03:49:36
28,2,type1,type1,edge2,2005-01-19 03:49:37
2,28,type1,type1,edge3,2005-01-19 03:54:37
96,77,type1,type1,edge1,2005-01-19 03:58:05
3,3,type1,type1,edge2,2005-01-19 04:11:09
87,3,type1,type1,edge1,2005-01-19 04:18:43
10,22,type1,type1,edge3,2005-01-19 04:20:40
60,16,type1,type1,edge1,2005-01-19 04:25:01
60,16,type1,type1,edge1,2005-01-19 04:25:56
30,416,type1,type2,edge1,2005-01-19 04:29:54
76,3,type1,type1,edge1,2005-01-19 04:30:30
170,78,type2,type1,edge1,2005-01-19 04:31:23
170,78,type2,type1,edge1,2005-01-19 04:32:27
60,16,type1,type1,edge1,2005-01-19 04:34:46
171,78,type2,type1,edge1,2005-01-19 04:36:51
43,272,type1,type2,edge2,2005-01-19 04:42:25
22,92,type1,type1,edge2,2005-01-19 04:42:55
5,3,type1,type1,edge1,2005-01-19 04:43:05
20,38,type1,type1,edge4,2005-01-19 04:51:39
70,6,type1,type1,edge4,2005-01-19 04:58:20
5,3,type1,type1,edge2,2005-01-19 05:01:13
72,102,type1,type2,edge2,2005-01-19 05:13:26
246,30,type2,type1,edge1,2005-01-19 05:16:18
34,207,type1,type2,edge2,2005-01-19 05:16:46
30,246,type1,type2,edge2,2005-01-19 05:17:08
96,103,type1,type2,edge1,2005-01-19 05:18:18
34,224,type1,type2,edge1,2005-01-19 05:22:00
224,34,type2,type1,edge1,2005-01-19 05:22:37
103,96,type2,type1,edge3,2005-01-19 05:23:47
30,246,type1,type2,edge4,2005-01-19 05:24:15
73,1,type1,type1,edge2,2005-01-19 05:33:34
34,199,type1,type2,edge3,2005-01-19 05:39:06
73,19,type1,type1,edge1,2005-01-19 05:41:21
73,2,type1,type1,edge2,2005-01-19 05:43:18
6,70,type1,type1,edge4,2005-01-19 05:48:49
43,272,type1,type2,edge1,2005-01-19 05:57:31
272,43,type2,type1,edge1,2005-01-19 05:58:47
38,36,type1,type1,edge2,2005-01-19 06:01:19
189,34,type2,type1,edge4,2005-01-19 06:02:22
6,70,type1,type1,edge4,2005-01-19 06:06:33
75,83,type1,type1,edge1,2005-01-19 06:11:28
94,83,type1,type1,edge1,2005-01-19 06:11:28
272,43,type2,type1,edge1,2005-01-19 06:12:45
30,416,type1,type2,edge1,2005-01-19 06:27:28
73,2,type1,type1,edge1,2005-01-19 06:35:29
246,30,type2,type1,edge4,2005-01-19 06:36:52
41,2,type1,type1,edge2,2005-01-19 06:39:07
72,124,type1,type2,edge2,2005-01-19 06:44:05
41,6,type1,type1,edge1,2005-01-19 07:00:24
72,124,type1,type2,edge1,2005-01-19 07:00:31
72,133,type1,type2,edge2,2005-01-19 07:04:14
72,133,type1,type2,edge2,2005-01-19 07:05:45
41,6,type1,type1,edge1,2005-01-19 07:05:49
72,124,type1,type2,edge1,2005-01-19 07:09:38
38,7,type1,type1,edge4,2005-01-19 07:30:50
50,5,type1,type1,edge3,2005-01-19 07:34:15
72,17,type1,type1,edge2,2005-01-19 07:49:53
72,102,type1,type2,edge1,2005-01-19 07:51:48
72,10,type1,type1,edge3,2005-01-19 07:53:30
21,72,type1,type1,edge4,2005-01-19 08:13:44
170,78,type2,type1,edge2,2005-01-19 09:18:59
77,23,type1,type1,edge1,2005-01-19 09:19:54
77,21,type1,type1,edge1,2005-01-19 09:20:57
70,6,type1,type1,edge1,2005-01-19 10:09:11
77,10,type1,type1,edge1,2005-01-19 10:54:44
77,23,type1,type1,edge1,2005-01-19 11:06:01
20,4,type1,type1,edge2,2005-01-19 12:15:26
20,15,type1,type1,edge1,2005-01-19 12:19:33
15,20,type1,type1,edge1,2005-01-19 12:20:07
4,20,type1,type1,edge1,2005-01-19 12:24:00
28,2,type1,type1,edge3,2005-01-19 13:23:06
3,28,type1,type1,edge1,2005-01-19 14:05:21
22,92,type1,type1,edge1,2005-01-19 14:09:18
22,92,type1,type1,edge1,2005-01-19 14:09:50
22,92,type1,type1,edge1,2005-01-19 14:10:58
22,92,type1,type1,edge1,2005-01-19 14:11:29
22,92,type1,type1,edge1,2005-01-19 14:12:10
22,92,type1,type1,edge1,2005-01-19 14:12:44
22,92,type1,type1,edge1,2005-01-19 14:13:15
22,92,type1,type1,edge1,2005-01-19 14:14:24
22,92,type1,type1,edge1,2005-01-19 14:14:59
22,92,type1,type1,edge1,2005-01-19 14:15:30
22,92,type1,type1,edge1,2005-01-19 14:16:03
22,92,type1,type1,edge1,2005-01-19 14:16:38
60,162,type1,type2,edge3,2005-01-19 15:00:32
28,3,type1,type1,edge1,2005-01-19 15:23:28
20,6,type1,type1,edge1,2005-01-19 15:40:25
3,41,type1,type1,edge2,2005-01-19 15:55:05
22,21,type1,type1,edge1,2005-01-19 16:10:52
22,16,type1,type1,edge1,2005-01-19 16:12:57
41,3,type1,type1,edge2,2005-01-19 16:29:15
9,70,type1,type1,edge1,2005-01-19 16:33:11
3,41,type1,type1,edge1,2005-01-19 16:46:19
7,3,type1,type1,edge3,2005-01-19 16:47:27
87,65,type1,type1,edge1,2005-01-19 16:50:02
18,95,type1,type1,edge1,2005-01-19 16:51:07
22,21,type1,type1,edge2,2005-01-19 16:58:30
22,92,type1,type1,edge2,2005-01-19 17:05:14
199,34,type2,type1,edge2,2005-01-19 17:05:47
41,3,type1,type1,edge1,2005-01-19 17:07:54
4,20,type1,type1,edge2,2005-01-19 17:15:05
96,81,type1,type1,edge1,2005-01-19 17:44:07
10,22,type1,type1,edge1,2005-01-19 17:50:30
22,21,type1,type1,edge2,2005-01-19 17:56:34
72,70,type1,type1,edge3,2005-01-19 18:00:49
22,71,type1,type1,edge1,2005-01-19 18:03:12
77,60,type1,type1,edge2,2005-01-19 18:06:15
70,6,type1,type1,edge1,2005-01-19 18:07:49
70,6,type1,type1,edge2,2005-01-19 18:08:19
6,70,type1,type1,edge4,2005-01-19 18:10:44
10,14,type1,type1,edge2,2005-01-19 18:16:42
70,6,type1,type1,edge1,2005-01-19 18:23:54
6,70,type1,type1,edge3,2005-01-19 18:25:05
104,18,type2,type1,edge2,2005-01-19 18:38:58
3,28,type1,type1,edge1,2005-01-19 18:47:17
74,14,type1,type1,edge1,2005-01-19 18:49:56
22,71,type1,type1,edge1,2005-01-19 18:58:47
10,22,type1,type1,edge2,2005-01-19 19:12:36
152,78,type2,type1,edge4,2005-01-19 19:14:21
74,14,type1,type1,edge3,2005-01-19 19:14:41
86,2,type1,type1,edge1,2005-01-19 19:19:35
20,6,type1,type1,edge1,2005-01-19 19:20:25
6,20,type1,type1,edge1,2005-01-19 19:21:53
86,2,type1,type1,edge1,2005-01-19 19:22:15
20,6,type1,type1,edge3,2005-01-19 19:22:32
2,86,type1,type1,edge2,2005-01-19 19:22:50
60,16,type1,type1,edge1,2005-01-19 19:31:50
60,103,type1,type2,edge1,2005-01-19 19:33:50
60,132,type1,type2,edge2,2005-01-19 19:35:02
5,3,type1,type1,edge3,2005-01-19 19:38:49
28,3,type1,type1,edge2,2005-01-19 19:46:34
22,19,type1,type1,edge2,2005-01-19 19:49:56
38,35,type1,type1,edge3,2005-01-19 19:51:43
3,5,type1,type1,edge1,2005-01-19 20:00:28
50,5,type1,type1,edge3,2005-01-19 20:03:14
102,72,type2,type1,edge2,2005-01-19 20:11:10
5,3,type1,type1,edge1,2005-01-19 20:11:28
18,95,type1,type1,edge1,2005-01-19 20:29:01
22,10,type1,type1,edge1,2005-01-19 20:30:48
34,184,type1,type2,edge1,2005-01-19 20:31:13
41,26,type1,type1,edge3,2005-01-19 20:32:41
34,189,type1,type2,edge1,2005-01-19 20:32:51
3,3,type1,type1,edge1,2005-01-19 20:33:41
18,95,type1,type1,edge1,2005-01-19 20:37:44
95,18,type1,type1,edge2,2005-01-19 20:44:51
3,41,type1,type1,edge1,2005-01-19 20:56:52
34,227,type1,type2,edge2,2005-01-19 20:57:33
34,199,type1,type2,edge1,2005-01-19 21:02:39
57,87,type1,type1,edge2,2005-01-19 21:03:37
1,21,type1,type1,edge1,2005-01-19 21:10:07
95,18,type1,type1,edge2,2005-01-19 21:16:41
91,3,type1,type1,edge1,2005-01-19 21:16:46
91,3,type1,type1,edge1,2005-01-19 21:17:21
14,70,type1,type1,edge4,2005-01-19 21:19:21
61,25,type1,type1,edge1,2005-01-19 21:20:13
18,22,type1,type1,edge2,2005-01-19 21:24:51
71,22,type1,type1,edge2,2005-01-19 21:26:50
22,16,type1,type1,edge2,2005-01-19 21:38:33
16,22,type1,type1,edge2,2005-01-19 21:38:55
38,8,type1,type1,edge2,2005-01-19 21:39:09
73,2,type1,type1,edge2,2005-01-19 21:41:54
65,30,type1,type1,edge1,2005-01-19 21:45:59
95,3,type1,type1,edge2,2005-01-19 21:48:23
97,65,type1,type1,edge2,2005-01-19 21:48:26
60,18,type1,type1,edge1,2005-01-19 22:04:32
3,3,type1,type1,edge2,2005-01-19 22:10:41
6,70,type1,type1,edge4,2005-01-19 22:15:42
34,199,type1,type2,edge2,2005-01-19 22:19:54
60,116,type1,type2,edge2,2005-01-19 22:21:00
60,166,type1,type2,edge1,2005-01-19 22:24:25
3,41,type1,type1,edge2,2005-01-19 22:25:09
60,220,type1,type2,edge1,2005-01-19 22:25:16
22,92,type1,type1,edge1,2005-01-19 22:25:30
31,70,type1,type1,edge1,2005-01-19 22:34:25
22,10,type1,type1,edge2,2005-01-19 22:35:35
22,19,type1,type1,edge2,2005-01-19 22:39:40
28,1,type1,type1,edge2,2005-01-19 22:51:07
2,28,type1,type1,edge2,2005-01-19 22:52:14
60,18,type1,type1,edge1,2005-01-19 22:53:15
60,252,type1,type2,edge3,2005-01-19 22:53:33
22,71,type1,type1,edge4,2005-01-19 23:12:20
91,1,type1,type1,edge2,2005-01-19 23:17:29
34,199,type1,type2,edge2,2005-01-19 23:19:22
73,2,type1,type1,edge2,2005-01-19 23:20:37
91,1,type1,type1,edge1,2005-01-19 23:20:55
43,50,type1,type1,edge1,2005-01-19 23:25:53
11,72,type1,type1,edge4,2005-01-19 23:29:22
70,31,type1,type1,edge3,2005-01-19 23:30:50
41,26,type1,type1,edge4,2005-01-19 23:33:29
29,95,type1,type1,edge4,2005-01-19 23:34:12
27,43,type1,type1,edge1,2005-01-19 23:35:50
43,27,type1,type1,edge3,2005-01-19 23:36:31
28,70,type1,type1,edge4,2005-01-19 23:37:21
28,2,type1,type1,edge1,2005-01-19 23:38:37
15,17,type1,type1,edge1,2005-01-19 23:40:20
3,41,type1,type1,edge1,2005-01-19 23:42:14
2,28,type1,type1,edge4,2005-01-19 23:45:01
4,20,type1,type1,edge1,2005-01-19 23:47:02
38,70,type1,type1,edge1,2005-01-19 23:54:02
91,3,type1,type1,edge1,2005-01-19 23:55:05
95,29,type1,type1,edge3,2005-01-19 23:55:57
43,269,type1,type2,edge1,2005-01-20 00:02:02
86,39,type1,type1,edge1,2005-01-20 00:16:15
91,3,type1,type1,edge2,2005-01-20 00:21:49
39,86,type1,type1,edge1,2005-01-20 00:24:46
86,19,type1,type1,edge2,2005-01-20 00:25:51
2,86,type1,type1,edge1,2005-01-20 00:40:14
269,43,type2,type1,edge2,2005-01-20 00:40:40
86,2,type1,type1,edge1,2005-01-20 00:40:51
86,24,type1,type1,edge1,2005-01-20 00:41:26
13,70,type1,type1,edge4,2005-01-20 00:42:23
41,26,type1,type1,edge1,2005-01-20 00:44:23
66,38,type1,type1,edge3,2005-01-20 00:44:33
28,57,type1,type1,edge2,2005-01-20 00:52:39
86,24,type1,type1,edge1,2005-01-20 00:53:05
86,2,type1,type1,edge1,2005-01-20 00:54:42
72,102,type1,type2,edge4,2005-01-20 01:03:45
2,86,type1,type1,edge1,2005-01-20 01:03:47
7,38,type1,type1,edge3,2005-01-20 01:06:59
74,14,type1,type1,edge4,2005-01-20 01:16:04
102,72,type2,type1,edge2,2005-01-20 01:17:13
3,41,type1,type1,edge1,2005-01-20 01:19:37
57,87,type1,type1,edge1,2005-01-20 01:21:37
72,133,type1,type2,edge1,2005-01-20 01:25:27
24,11,type1,type1,edge1,2005-01-20 01:33:30
72,124,type1,type2,edge1,2005-01-20 01:38:17
42,65,type1,type1,edge2,2005-01-20 01:39:50
72,17,type1,type1,edge2,2005-01-20 01:40:52
68,75,type1,type1,edge4,2005-01-20 01:45:52
68,94,type1,type1,edge4,2005-01-20 01:45:52
38,35,type1,type1,edge1,2005-01-20 01:52:57
13,65,type1,type1,edge2,2005-01-20 01:59:55
6,70,type1,type1,edge4,2005-01-20 02:00:09
74,14,type1,type1,edge2,2005-01-20 02:03:17
14,74,type1,type1,edge1,2005-01-20 02:05:19
74,14,type1,type1,edge1,2005-01-20 02:05:46
75,97,type1,type1,edge1,2005-01-20 02:06:11
94,97,type1,type1,edge1,2005-01-20 02:06:11
14,74,type1,type1,edge3,2005-01-20 02:06:16
65,49,type1,type1,edge1,2005-01-20 02:10:12
65,13,type1,type1,edge2,2005-01-20 02:11:24
60,16,type1,type1,edge1,2005-01-20 02:13:46
75,80,type1,type1,edge1,2005-01-20 02:21:32
94,80,type1,type1,edge1,2005-01-20 02:21:32
2,86,type1,type1,edge1,2005-01-20 02:24:40
73,78,type1,type1,edge1,2005-01-20 02:24:55
60,4,type1,type1,edge1,2005-01-20 02:25:44
60,4,type1,type1,edge1,2005-01-20 02:26:02
73,2,type1,type1,edge1,2005-01-20 02:27:46
86,2,type1,type1,edge2,2005-01-20 02:31:02
43,269,type1,type2,edge1,2005-01-20 02:36:00
3,68,type1,type1,edge2,2005-01-20 02:42:43
97,75,type1,type1,edge2,2005-01-20 02:46:36
97,94,type1,type1,edge2,2005-01-20 02:46:36
3,6,type1,type1,edge1,2005-01-20 02:50:09
75,97,type1,type1,edge1,2005-01-20 02:50:35
94,97,type1,type1,edge1,2005-01-20 02:50:35
3,2,type1,type1,edge1,2005-01-20 02:53:29
24,11,type1,type1,edge1,2005-01-20 02:56:08
38,35,type1,type1,edge1,2005-01-20 02:57:11
57,42,type1,type1,edge3,2005-01-20 03:01:26
43,269,type1,type2,edge1,2005-01-20 03:02:33
28,1,type1,type1,edge1,2005-01-20 03:05:49
7,3,type1,type1,edge3,2005-01-20 03:09:20
